Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
151153.7,0.092733,0.199682,-1.185494,0.446135,-1.723283,0.757331,-0.117848,0.922396,0.493403,-0.18376,0.87916,0.473527,1.354573,-0.684755,-1.957132,-0.448766,1.205917,-1.360664,0.015971,0.667081,-1.129224,1.07544,0.426075,0.942552,-0.794191,0.909596,-0.246285,-0.284842,28.21,0
68457.51,-0.747026,-2.527558,-0.41765,0.586483,-0.668994,0.440083,-0.627836,1.520626,-0.611667,1.656957,0.152703,0.212402,-0.343608,0.439459,-1.546471,0.003159,0.010439,0.142598,-0.620481,-0.440922,-0.388403,-0.498951,-0.016704,2.134224,-0.187388,0.757623,0.285413,3.086496,1.45,0
23573.63,-0.744865,0.527109,-0.194943,0.901054,0.381414,0.106835,-0.411607,-0.028034,-1.071756,-0.584532,0.932172,1.552059,-0.071776,0.945653,-0.004596,-0.256856,0.019572,0.764395,-0.988707,0.068597,1.818563,0.406006,-0.265077,-0.480501,2.003231,-1.196515,-0.255907,-0.944498,87.84,0
114963.46,-1.473265,0.48651,-1.418447,1.283735,-0.637091,-1.449578,1.815542,-0.309926,0.438236,-1.071413,1.185737,0.026671,-2.280185,-0.063096,0.800634,-0.735564,-1.346259,-0.305335,2.213457,1.499199,1.10865,0.720559,-0.272919,-0.709635,0.072707,0.693096,-1.244098,-0.066,29.51,0
116730.59,0.121818,-0.59823,-1.550649,1.483012,0.190492,1.350722,-0.571072,1.280061,-0.658816,-1.525309,0.483156,0.580419,1.055177,0.360731,-0.428916,0.599082,0.321883,-0.002758,-0.380244,-1.422796,0.25918,-0.124473,-1.713982,1.827555,-1.287713,-0.894023,0.404169,0.329221,10.2,0
54259.07,2.064533,-1.049788,0.672375,0.442043,-0.102351,1.158556,-0.488463,-0.206765,-0.333487,-0.202068,-2.596692,-0.246069,-1.025542,-1.71145,0.896574,-0.929161,-1.066878,0.035912,-0.574204,-0.253683,0.533092,-0.598766,-0.744054,-1.515186,-1.533117,0.124081,1.489724,-0.092041,39.32,0
96982.76,1.330411,-0.888406,-0.695005,-0.635878,-0.09863,-2.090083,-0.56352,-0.177171,0.437815,0.135567,0.857816,-0.144381,-0.151008,0.164602,-0.105189,0.316066,-0.14172,0.392572,-0.448763,-1.960269,0.209231,-0.47875,-1.433282,-0.67338,1.193324,-1.346677,0.258384,-0.422839,33.5,0
74416.29,0.57121,-1.044948,0.379395,1.006435,-0.64808,-1.80123,-2.434866,-1.719729,0.701998,0.729962,-0.687579,-0.334112,1.573146,0.388547,-1.046292,-2.507279,0.819688,0.098568,-0.531577,0.211533,-0.861254,-0.639736,0.976317,-0.495481,0.612973,-0.057394,-0.562328,-0.80635,36.75,0
127465.29,0.37568,0.379049,-2.733122,-1.023236,-2.841557,0.576639,-0.887582,-0.122657,-0.432536,1.946223,-0.647845,-0.291657,-1.141104,-1.065195,-0.535908,-0.48803,0.672667,-1.516994,-1.176144,0.212868,-1.388918,0.140018,0.278859,-0.460963,-0.18476,0.149525,-1.131301,1.940831,8.57,0
110858.31,0.701081,1.726015,1.263474,1.467278,0.036165,2.331888,0.538762,-1.308164,-1.458909,0.824765,-1.069919,0.002448,0.642779,-0.259145,-1.24035,-0.798648,-0.228285,0.374113,-1.468909,1.995484,0.668992,0.518856,0.136075,0.125704,0.339767,0.447993,1.515719,1.134726,84.18,0
119232.47,-0.610103,1.483048,0.133685,-1.680519,-0.732356,2.268785,-0.987558,2.323754,-0.141806,-0.228183,-0.224061,-0.781154,-1.222446,-1.248627,0.357558,1.865519,-0.465835,-0.543469,-1.368501,0.530465,-0.334354,0.426155,0.071521,-0.160278,-0.235955,0.250048,1.554316,0.129174,54.56,0
133536.33,1.42689,-1.796716,0.109059,2.226551,0.42116,-0.609805,0.43634,-0.18846,-0.063228,-1.168735,0.710003,0.083227,0.527569,0.801412,0.406866,-0.890247,-1.2923,0.275826,-1.877923,0.326752,-1.097642,-0.542477,-1.773545,0.291357,-0.489587,-0.455804,-1.2285,0.11137,11.18,0
148081.4,-0.86248,-0.524786,0.201481,-1.299499,-0.183046,0.215062,-0.263696,2.356918,0.117054,0.845487,1.167275,0.661567,-1.159938,0.579135,-1.937127,2.315534,-0.661841,-0.114135,-0.12921,-1.800013,0.785731,-0.717029,-1.129569,0.872043,0.964694,-0.439544,-0.169788,-1.919998,7.8,0
61145.22,-2.030828,0.222023,-0.229133,-0.696953,0.657203,0.065673,-0.142456,-0.130039,1.332054,-1.286008,-1.112474,1.073094,-1.947049,0.743587,-1.687997,-0.970277,0.569857,0.42172,1.301791,-0.964453,-0.208119,1.323934,0.861543,1.149182,0.799374,-0.571998,0.563537,-1.136474,0.65,0
67252.38,-0.475556,-0.707196,-0.715537,-0.636978,-1.266121,0.98206,-0.14831,-0.398343,-0.313053,-2.550981,-0.349827,1.930064,0.388585,0.137928,0.90491,-1.303119,-0.307066,1.250272,1.115969,0.594846,0.079913,1.892402,-0.435813,-0.351904,-1.316632,-0.766836,-0.320371,0.32263,20.26,0
90622.72,0.764772,0.946652,0.960429,-0.000764,0.013531,-0.501621,0.192181,-0.818059,-0.17478,-1.810121,0.050578,-0.804102,0.209452,0.842421,2.383606,0.203924,1.189977,-0.853447,-0.629242,-1.007753,1.044721,-0.146722,0.263402,-1.068913,0.625488,-0.000474,-0.580183,1.123347,46.58,0
46435.02,0.007241,-0.389692,-1.276441,0.78203,-0.101695,0.879194,-1.03806,1.540811,-0.899021,-0.834591,0.059865,-1.352426,-0.190355,0.348903,0.344297,-0.454021,1.052658,-0.01309,0.409495,-0.20845,-0.609729,0.234568,0.76851,0.60217,0.755369,1.278401,1.132496,0.153207,18.98,0
21104.52,-0.245199,0.48135,1.316826,-1.48506,-0.940499,0.948458,-0.066256,0.771245,0.507448,-1.076577,0.364208,-0.151079,-0.122121,1.455614,0.142371,1.487135,-0.934154,-0.160767,0.72136,0.117393,1.228576,0.117851,1.188527,-0.645841,0.793804,-0.088511,-1.474676,-0.214998,2.17,0
107048.53,0.239306,1.959446,1.144455,0.659574,-0.296212,0.622008,1.054012,0.343847,0.35033,0.01908,1.971597,-1.507891,0.264529,1.782021,0.009525,1.434494,-1.051523,-1.560822,-1.181012,-0.960138,0.185665,2.141992,0.162331,1.629487,-1.818649,1.112866,1.042934,-1.266069,40.67,0
168125.53,0.133745,-0.406994,0.265576,-1.035672,-1.169124,-0.593191,0.583395,-0.226842,1.648991,0.464934,-0.301119,0.716779,1.337369,1.498003,-0.164399,-1.606247,-0.662464,0.444046,-0.670439,1.909244,-0.693104,-0.341509,-1.458263,-2.501212,1.113369,-1.799708,-1.012806,-0.862822,10.35,0
123150.15,0.04355,0.405026,0.930138,1.119469,-0.226425,-0.765137,0.68865,0.437837,1.61994,1.13578,1.742203,-0.836745,1.005689,-0.698156,-0.66444,0.911282,0.098304,-0.643029,-1.077784,-0.070093,1.20222,-1.312765,-0.374909,1.729012,-0.119893,0.644253,-0.621663,-0.141001,3.85,0
147346.84,-0.410685,0.018847,0.988509,0.203787,-0.070734,0.892131,-0.988147,-0.612304,-0.35234,-0.062376,1.631437,0.875551,0.707258,0.425951,1.090273,-0.012811,0.380241,1.204774,0.924719,-1.053207,-0.251401,-0.882472,-0.176098,-1.962291,1.693411,-0.522147,-0.21428,0.214201,17.74,0
140608.47,0.41014,-1.93372,1.389324,0.146236,-2.027228,-0.71626,-1.153019,-1.199387,0.004028,-0.138416,-1.19772,0.780921,0.691962,-0.702914,0.768183,-0.101663,-0.519616,0.037865,1.336143,0.261597,-0.179381,-0.801401,0.426456,-0.106244,0.352316,-0.133393,-1.528754,0.093603,37.12,0
112922.91,-0.368701,0.444195,-0.400892,1.946638,-1.169505,-1.270122,-0.219042,0.100001,0.322585,0.464735,-0.185057,0.685922,-0.429123,1.257578,0.175141,-0.418593,0.907718,-0.717974,-0.398382,-0.083521,1.263901,-0.398211,-0.911517,0.126295,-1.659229,0.177716,-0.046635,-0.293198,35.51,0
53762.91,1.973645,0.274269,0.13319,0.772924,-0.526166,-0.366034,0.755985,-0.916505,1.063462,0.345726,2.138116,0.233376,-0.58307,-0.222169,0.546455,0.576293,-0.453979,0.287567,-0.046236,-0.120211,-0.874981,-0.310265,-0.359182,-0.868143,1.610845,-0.046218,0.242193,-0.105397,8.04,0
110819.86,-0.317338,0.91518,-0.277649,-0.351512,-0.631906,1.707789,-0.721211,1.337304,0.326624,0.634987,-0.291505,0.95336,-0.473086,-1.078776,0.701598,-0.240579,-0.535555,0.365176,-0.318716,-0.716652,0.899437,0.244899,-0.518624,0.653594,-2.737911,-0.015814,0.432721,0.628169,31.84,0
5088.34,-0.68989,0.750172,0.401007,0.19409,0.659634,1.12751,0.789683,0.958999,0.01371,-0.488851,2.038416,0.575155,-0.713795,-0.053749,-0.564853,0.877502,-0.312219,-1.631196,0.283366,-0.72269,-2.336891,1.009213,-1.221829,-1.003361,0.001443,0.223238,-0.558576,0.305955,49.15,0
140726.33,-0.657246,-0.366358,-1.474484,1.177768,-0.311117,-0.591442,-1.892344,1.212828,-0.086749,-0.300343,1.115112,-0.310757,0.981889,0.099032,-1.622929,-1.661114,-0.009773,0.732239,-1.051305,0.996946,-0.057683,-1.632196,-1.116842,0.216851,-0.203983,0.213059,1.460342,-0.153801,17.91,0
151738.52,1.622111,1.865751,0.293222,-0.934711,-2.090903,0.012706,-0.78069,0.145252,-1.694963,1.572198,-1.055003,-2.597588,-1.273654,0.550787,-1.501847,1.679638,-0.189603,0.047091,-0.313541,-1.011215,1.439965,-0.165265,-1.557066,-0.683355,-0.765006,-0.516293,-1.768858,-0.732832,17.51,0
49690.53,-0.634972,0.498928,1.428019,0.914975,-0.532551,0.231885,2.928499,-1.557288,-0.123819,-0.195488,0.020049,-0.699133,0.82,-1.697181,0.152408,0.614553,-2.61319,1.615911,0.225829,-0.203417,-0.014554,0.597352,0.765468,-0.749237,0.661217,0.844651,1.060726,2.455874,32.13,0
90946.22,0.543257,0.574884,0.724497,0.564815,-0.259138,-0.069965,0.273136,-1.218418,-0.285111,0.365027,-0.885012,2.741528,-0.704404,-0.372452,0.879798,0.220432,0.91685,-0.579278,0.704947,0.350854,-0.267388,-0.859217,-1.51707,0.245217,-2.170931,-1.605542,-0.738363,0.865165,14.75,0
72821.67,-1.041905,-0.963468,-1.779983,-0.576367,0.166732,-0.048279,-1.502178,-0.057393,0.788943,1.826342,0.016467,0.569576,2.003128,-0.049785,0.334403,-0.501857,-0.699974,-0.726172,-1.38219,0.082009,-0.986187,-0.137457,-0.264383,0.100267,-0.408523,1.654131,-0.426895,-0.433426,10.18,0
112797.65,0.973204,-0.8,-1.091977,-0.523325,-0.353925,-1.986652,1.035902,0.114155,0.001837,-0.87061,-0.530491,2.153896,-0.700047,1.962499,1.020707,1.931233,0.109272,0.376228,-0.902408,0.314116,1.487143,0.787336,2.707936,0.653328,1.227055,0.482948,-0.481323,-0.762125,4.33,0
110990.36,0.076828,-0.358027,-0.080447,-0.058937,0.951045,-1.313417,0.583432,0.111934,1.126868,0.887174,0.597753,-0.413785,-0.068507,1.646304,-1.545523,-0.948644,0.71027,0.364141,2.032563,-0.543071,0.019482,0.844003,0.720723,1.359951,-0.793502,0.458513,-1.722887,1.327722,24.0,0
154796.72,-1.414522,-1.808457,-0.717917,-0.724978,-0.619875,1.322172,0.195044,-0.751211,1.18163,0.109778,0.39762,-0.310509,-0.690196,-0.42508,0.241862,-0.492778,0.432982,1.264117,-0.858804,-0.353223,0.397942,-1.423261,0.253003,0.293965,-0.45894,0.261946,-1.345066,-0.080699,18.74,0
4507.35,-0.827369,-0.410981,-0.326192,-0.221929,0.804302,0.943505,1.468936,-0.693403,-1.011564,0.740069,-1.964305,1.279355,2.2084,-0.936647,0.851839,0.471189,-0.205998,0.723699,-0.222374,-1.378547,-0.866601,0.025246,-1.306058,-2.203614,0.833644,-0.337,-2.347062,0.093647,84.42,0
89733.69,-0.811117,0.986436,-1.034632,0.899643,0.271039,0.352128,-0.549727,0.88145,0.437483,0.132998,-0.091299,-0.57282,2.179983,-0.337873,0.280386,-1.319022,-0.55692,0.979551,-0.806491,0.101798,0.45707,-1.080407,1.709811,0.579214,0.379477,-0.564914,-1.21148,0.963156,52.81,0
25527.77,0.466655,-0.556196,-0.892707,0.157131,0.075724,0.690949,-0.794649,0.571544,-0.864124,0.314161,1.361267,1.398579,-0.847532,0.411887,0.334852,-1.199103,-0.324302,1.329308,0.882904,0.260528,-0.034238,2.829722,-0.17887,-0.591227,-0.162073,-0.31387,1.959365,0.371598,19.99,0
79693.88,1.188698,0.7718,0.338894,1.232203,0.444923,0.246555,1.221397,-0.387204,-0.263298,-0.122693,-1.158359,1.858263,-0.986478,-0.341389,0.440507,0.721281,0.808764,-1.451825,-1.252279,0.338561,1.582163,1.456688,1.212138,-0.155432,-0.796168,-0.870428,0.542327,0.690953,6.7,0
114989.52,-0.644424,0.538863,-1.152795,1.064368,0.381752,-0.738851,-2.205963,-1.255174,1.137981,0.722936,0.330636,0.074945,-0.514625,-1.430423,0.850305,-1.040138,-1.507767,-0.787614,0.765317,1.816264,1.095792,-0.290157,1.101893,0.988773,0.532728,0.550057,-0.758568,1.092691,24.61,0
123656.55,1.231851,-0.283814,-0.18619,-0.371047,-0.620474,0.243869,-1.87342,-0.152457,0.597482,-0.423886,-0.025527,-0.009222,-0.473407,0.29998,0.039548,-0.312114,-1.609636,0.673199,-1.150416,0.977376,-1.217729,-0.638954,0.750602,0.45394,-1.473588,-0.025412,-0.021287,1.067486,46.13,0
129268.51,1.527536,-0.470178,-0.877843,-0.177098,0.276904,0.516888,-0.489843,0.869321,-1.525852,1.30815,0.795966,-0.323385,0.726523,0.432736,-2.560799,-0.034432,0.45798,0.439114,1.640313,-0.193519,-1.324225,0.254796,-0.543885,0.204972,0.577299,-0.681247,-0.123146,-0.765951,27.97,0
5891.43,0.713884,1.427815,0.083264,-2.039486,-0.243492,-1.276598,-1.272312,0.947087,-0.019236,0.481165,-0.608153,1.527213,-1.517945,-0.763884,-1.413925,0.135324,-0.46133,-0.69322,-0.374435,0.014122,-0.852136,-1.870403,0.624772,-1.018086,0.176934,-0.088682,0.235731,-0.681612,21.9,0
135160.42,-0.320225,-0.256781,1.162948,0.751755,-1.57947,0.882725,0.777686,0.205629,-0.469707,-1.174409,0.319094,-1.111378,0.20934,-1.973633,-0.570949,1.198612,0.781841,1.059712,-0.724603,0.449954,0.379793,-2.363268,-1.154428,-0.760754,-0.375212,0.33019,-0.145956,-0.183618,2.47,0
139736.43,-0.319246,0.564959,0.162669,-0.686969,0.830979,-0.005472,1.058663,0.252451,0.770822,0.325656,2.204691,-1.053916,-0.243137,-0.276879,-0.600922,-3.907227,-0.081428,0.951698,-0.745316,0.542178,-1.649239,-1.222622,0.438343,-1.667883,0.44834,-0.182601,-1.119408,-1.272322,20.95,0
113651.78,1.800955,1.484846,-0.549861,-1.084576,-0.932687,-0.786188,-1.007694,-1.551196,-0.380595,-0.355811,-0.402704,0.132796,-0.72616,-1.223791,1.08294,-1.013192,-1.546357,1.406697,1.791654,0.627816,0.168147,0.688962,-0.233312,-0.887385,0.276209,-0.210306,0.087692,-0.398342,13.85,0
12851.53,0.65632,0.446987,0.185952,-1.729491,-1.76591,0.441611,-0.248927,0.924105,0.719216,1.734885,-1.068964,-1.103315,-0.837306,0.552338,-0.905659,-0.369636,0.900993,-1.562179,0.311668,1.149992,0.620755,0.208751,1.029512,-1.271454,-0.108854,-2.081354,0.268792,-0.319609,5.72,0
58028.39,0.024873,1.221033,-1.034534,0.210235,0.725561,-0.66097,-0.717892,-0.685192,1.525936,1.895184,0.200035,-0.261288,-0.635016,0.351968,-0.661499,-0.230467,0.155178,-0.187907,-0.229225,0.071718,-0.398408,-0.184184,1.021296,-1.945156,1.740857,-0.005537,0.557127,0.751874,11.31,0
44374.42,-0.526559,-0.334012,0.684382,-0.781718,-0.510916,-1.513993,1.387879,-0.374724,-0.024446,-0.13958,-0.368849,0.636741,0.355052,-0.465123,0.18,-0.938031,0.582114,0.13793,-0.55212,-2.126212,0.231194,0.667678,0.244786,-1.216224,-1.171264,0.40596,0.134008,-0.303837,3.31,0
6689.81,0.871267,-0.98117,0.490008,0.227894,0.399271,1.11871,-1.149704,1.165727,-0.019202,1.544093,0.218253,-0.536711,-0.627004,-0.262639,-0.128104,-0.346836,2.391034,-0.403852,1.340076,2.047952,1.884563,0.809251,-1.541954,-1.303531,1.027669,1.506469,-1.152625,1.601765,13.45,0
68281.09,-1.33675,-1.155384,-1.379533,0.45009,0.278535,-0.645023,-1.645952,-1.303998,0.638824,-2.117495,-1.970307,-0.094622,0.575044,-0.039134,0.431573,-0.059702,0.85618,-0.973318,1.666306,1.003143,2.155562,-0.995338,-0.648986,-0.725794,-1.210247,0.552076,-1.706808,-0.889182,67.72,0
166383.12,-0.549346,0.348538,-0.831477,1.283798,1.160764,-0.245334,-0.912798,-1.002784,1.348323,1.918968,-2.449821,-2.084388,-0.013098,-0.00506,-0.648754,1.899217,-0.370688,0.565893,0.014037,0.605755,0.815147,-0.670721,0.374098,0.320095,-0.832383,-0.723316,-2.768119,0.766417,4.19,0
119132.71,0.127246,-1.454865,0.105996,-0.688503,-1.565216,0.891085,-0.493488,-1.437359,-1.186183,0.494005,1.236963,0.524357,-2.33429,0.312217,0.544745,-0.563944,-1.349774,0.905647,0.212447,0.400367,0.29708,-2.071818,1.554725,-0.353176,-2.277805,-2.451966,-0.840489,0.988886,4.26,0
74210.82,-0.987619,-0.433196,0.004834,-0.658225,1.05699,0.107198,1.038719,1.19556,-0.556322,-1.951729,1.524106,1.795023,0.534413,-0.248146,-0.986738,1.06044,-1.325507,-0.534945,-1.793945,0.195985,2.328722,-0.689513,0.945505,0.175856,-0.81761,0.767365,0.42615,0.199417,9.37,0
67569.14,0.643514,0.304513,-0.467333,-0.157873,0.240951,-0.97284,-1.610144,0.165132,0.022479,1.592466,1.919162,0.144251,1.836175,0.031191,0.011389,-0.1387,-0.417077,1.718027,0.743582,-1.620774,-0.369546,-1.149633,-2.146429,1.215647,0.951373,0.960057,-0.420175,0.645182,9.12,0
5692.38,1.184456,1.965945,-0.516434,-1.642663,0.94384,-0.934022,-0.52161,-1.608809,1.026448,2.934314,0.479912,-2.270568,1.454396,0.867902,-0.664666,1.021081,-0.149224,-0.706166,0.242994,-1.251295,0.713873,-0.569255,-0.347414,-0.628618,-0.954244,-1.052549,1.429304,-0.24151,14.59,0
139099.2,-0.509976,-0.229659,0.347895,-1.821064,-1.071212,-0.165561,1.141702,-0.124409,-0.780136,-0.460554,-1.106435,-1.585897,-1.138675,-1.735976,0.55313,0.326468,-0.691976,0.407915,0.368583,0.608876,1.75825,0.411637,0.612287,-0.642141,-1.063273,-0.208837,0.789369,-1.069887,20.76,0
138609.16,2.035969,-0.693897,1.799931,-1.376532,1.734034,0.20771,-1.671653,2.695467,-0.899709,-0.25315,0.083139,-0.446369,-0.392424,0.94437,0.87644,0.755451,-0.919279,-0.876647,1.564326,0.717396,1.659174,0.199221,0.981782,1.345048,-0.831039,-1.014765,1.118376,0.923809,5.61,0
3853.11,0.813345,1.092173,1.010767,-0.242385,-0.258101,0.673003,0.955032,1.525581,0.380404,-1.171911,0.549123,-1.082018,0.596861,0.52532,0.122873,0.031596,-0.344616,0.594602,-1.676001,1.379083,-1.449113,-0.543653,-0.785292,0.38323,-0.627517,-1.436359,0.933382,-1.041716,9.61,0
113068.48,-0.395375,0.279125,0.749618,-1.280759,1.022552,2.561271,0.379013,-0.515921,0.783098,-1.301199,0.126285,0.700395,-0.795328,0.206442,-0.1766,0.466183,-0.199554,-0.603241,0.036528,-1.26211,0.291826,0.789582,0.065993,0.106668,0.043844,-0.753179,0.848866,-0.417063,44.06,0
126986.29,1.019161,0.232345,-1.502996,-1.033734,0.408468,0.824537,0.748552,-0.876145,0.168369,-1.078845,-0.418962,-0.895943,0.473811,1.380432,1.320922,-0.036978,-0.565167,-1.854825,0.633911,1.03766,1.765828,-0.692407,0.031628,0.258857,-0.08804,-1.205427,-1.410234,0.974632,32.55,0
113409.05,-0.533725,0.411162,1.026802,0.257647,-0.948996,-0.82817,-0.047574,-1.179081,0.46573,-0.334355,1.485497,0.567089,-0.560216,1.103954,1.063047,2.248196,-0.914968,1.42509,-1.289579,0.630629,-0.807833,0.142445,-0.613249,-1.460016,1.588122,-0.751221,0.124698,1.158334,11.51,0
122897.89,0.749963,-0.408278,-0.170007,0.245127,0.383377,0.59786,-0.600212,-1.213342,-0.559182,-0.497033,-2.602091,0.89028,-0.709879,2.194516,1.747571,-2.019885,-1.848781,0.60412,0.660563,0.172336,0.315986,-0.501171,-0.68351,0.43105,-0.709826,0.563889,0.096915,-0.515625,20.31,0
156127.73,0.133213,-0.503416,-1.503735,-1.215687,0.076731,0.263754,-1.340211,1.60478,0.809717,-0.821079,0.267896,-0.47562,0.356307,0.255499,0.747617,1.429238,0.116972,0.470452,1.692171,-0.471585,-0.980759,0.615837,-1.043723,-0.852173,1.793886,-1.533335,0.305166,-1.780345,49.84,0
57292.18,0.877789,-0.379315,0.459965,0.940426,-0.701911,0.465949,-0.717929,1.373265,-0.92634,1.664925,-0.350885,0.554467,-1.621913,-1.418939,-0.704229,-1.390209,-1.975143,0.952699,0.869797,-1.913327,-1.322882,2.098345,-0.722727,0.212212,-0.390244,-1.551425,-0.314466,1.252887,5.53,0
159706.84,1.177556,1.237274,1.543222,-1.492778,0.567596,-1.684312,1.115482,1.651483,0.926234,-0.456691,0.686122,-0.49364,0.105603,-0.027757,-1.939664,-0.605589,2.592438,0.113795,0.085894,0.014618,-0.59975,0.223766,-0.334978,-2.428386,0.719925,1.724052,-1.268597,-0.498713,69.23,0
162705.2,-0.334984,-1.127772,0.234311,0.058907,-0.325483,-0.926538,1.315655,-0.01376,1.538853,-2.390062,0.043223,2.038995,-0.239596,-0.55063,-1.128311,0.770889,-0.362536,-0.413249,1.458014,0.217905,-1.227537,0.715275,-0.933047,-1.026117,-1.184003,2.719025,-0.54656,-0.420181,76.2,0
123978.37,-0.429501,1.185556,0.490304,1.547123,1.586662,-0.013576,-2.113606,-2.028463,0.380288,-0.496827,-0.216128,0.906248,-1.941907,-0.132946,-1.843385,-1.738816,0.735658,0.371948,-1.740904,0.549356,-2.625824,-0.795301,1.159088,-1.370083,0.471358,0.601948,-0.660624,-0.562923,22.23,0
102249.31,1.837139,0.823918,0.111897,-0.679938,-0.179979,0.220657,-1.15428,-0.339284,-1.014229,-0.062215,-0.966446,-0.140329,-0.269936,0.239459,-1.098566,-0.958543,1.557822,-0.665818,-0.151062,0.307188,-0.728609,-1.622744,-0.638883,-1.305327,0.900152,0.107863,-1.168357,-0.912906,4.76,0
148001.92,0.26592,-0.528547,0.542517,0.063493,-1.467828,-0.400142,-0.53585,-0.294382,-1.325742,-0.839248,-1.272193,0.330337,-0.170765,0.091865,0.548411,-0.904868,0.168542,-0.154133,0.270901,-1.465024,1.946836,-1.15712,-2.266635,0.4165,-1.133874,0.114543,0.700072,-0.149902,49.16,0
15094.94,0.980521,0.580889,-0.194406,-0.943834,0.666646,0.240939,1.385579,0.046661,1.787694,0.247615,1.413459,0.064711,0.141119,-0.14063,-0.741377,-0.321476,-0.275543,-0.041968,-0.251186,-0.148293,-0.582424,0.785804,0.715086,-0.07244,-0.991982,-0.616539,-0.192133,1.826945,6.83,0
132298.25,0.293742,0.813407,-0.069922,0.336892,-0.225826,-0.168948,1.574468,-0.945724,1.72008,0.694782,0.606982,3.066258,-1.739355,-0.593029,2.177108,0.673481,0.63169,-0.248084,-1.215182,1.299396,-0.624912,1.881929,-1.721855,-1.149348,-0.450328,3.1038,-1.28011,1.106531,9.79,0
167092.86,0.33563,0.982755,0.073479,0.029,-0.705705,0.453845,-0.615355,0.919266,0.458475,0.763626,-0.596029,0.98001,1.783085,-0.232178,0.150156,-0.738685,0.648145,-0.909713,1.928031,-1.10484,-0.514546,-0.31398,0.910232,1.119835,1.202531,0.781397,0.278223,0.406599,5.45,0
92637.37,-1.194197,1.84355,1.131377,0.021127,-0.963446,-0.496867,0.811993,-0.486613,-0.26175,0.106389,0.397018,-1.51487,-1.571221,-2.23143,-0.140852,-1.155788,0.336675,0.555317,-0.421934,-2.03569,-0.383437,-0.946692,0.587365,-0.129598,-1.234169,1.213211,-0.995479,-1.138725,15.96,0
72359.67,-0.712865,0.295825,1.199829,-0.382542,-0.046753,1.569904,0.560432,1.11445,-0.229696,0.571668,-0.021425,-2.148869,-0.529186,0.589234,-0.202041,1.233543,1.021627,-0.56138,-0.169019,-0.451044,0.444933,0.766341,0.477526,-0.088756,0.054277,0.099565,-0.625265,-1.057974,4.22,0
117360.11,1.945024,0.413917,-1.372787,-1.33811,-1.581901,-0.968573,0.25811,1.288439,-0.439269,-0.417714,0.84723,-1.331579,0.549123,-0.070991,0.433077,-0.514175,2.283128,0.169587,0.223627,0.313529,0.934037,-2.540755,0.072455,0.383598,1.150547,0.884201,-0.12058,0.256599,32.27,0
93989.57,0.482608,-1.656711,-0.026467,-1.144767,0.970745,1.157072,-0.512429,0.052376,-0.398119,-1.426366,2.66565,0.265309,-0.294648,1.808713,0.335497,1.116453,-0.052296,0.711531,0.466929,0.686323,-0.663232,0.977044,-0.281029,-0.200452,-0.100201,-0.020682,1.120729,-0.937016,1.83,0
